Y_L(cm)	E(MeV)	YTheta_L(deg)	A	dA	peL	dpeL	peR	peR
-2	100	2.5	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	5	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	7.5	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	10	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	15	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	20	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	25	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	30	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	35	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	40	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	60	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	80	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	85	-999	-999	0.00297867	-999	0.00608676	-999
-2	100	89	-999	-999	0.00297867	-999	0.00608676	-999
0	3	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	0	-999	-999	0.00341941	-999	0.00594786	-999
0	3	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	3	10	-999	-999	0.00341941	-999	0.00594786	-999
0	3	15	-999	-999	0.00341941	-999	0.00594786	-999
0	3	20	-999	-999	0.00341941	-999	0.00594786	-999
0	3	25	-999	-999	0.00341941	-999	0.00594786	-999
0	3	30	-999	-999	0.00341941	-999	0.00594786	-999
0	3	35	-999	-999	0.00341941	-999	0.00594786	-999
0	3	40	-999	-999	0.00341941	-999	0.00594786	-999
0	3	60	-999	-999	0.00341941	-999	0.00594786	-999
0	3	80	-999	-999	0.00341941	-999	0.00594786	-999
0	3	85	-999	-999	0.00341941	-999	0.00594786	-999
0	3	89	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	0	-999	-999	0.00341941	-999	0.00594786	-999
0	5	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	5	10	-999	-999	0.00341941	-999	0.00594786	-999
0	5	15	-999	-999	0.00341941	-999	0.00594786	-999
0	5	20	-999	-999	0.00341941	-999	0.00594786	-999
0	5	25	-999	-999	0.00341941	-999	0.00594786	-999
0	5	30	-999	-999	0.00341941	-999	0.00594786	-999
0	5	35	-999	-999	0.00341941	-999	0.00594786	-999
0	5	40	-999	-999	0.00341941	-999	0.00594786	-999
0	5	60	-999	-999	0.00341941	-999	0.00594786	-999
0	5	80	-999	-999	0.00341941	-999	0.00594786	-999
0	5	85	-999	-999	0.00341941	-999	0.00594786	-999
0	5	89	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	0	-999	-999	0.00341941	-999	0.00594786	-999
0	10	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	10	10	-999	-999	0.00341941	-999	0.00594786	-999
0	10	15	-999	-999	0.00341941	-999	0.00594786	-999
0	10	20	-999	-999	0.00341941	-999	0.00594786	-999
0	10	25	-999	-999	0.00341941	-999	0.00594786	-999
0	10	30	-999	-999	0.00341941	-999	0.00594786	-999
0	10	35	-999	-999	0.00341941	-999	0.00594786	-999
0	10	40	-999	-999	0.00341941	-999	0.00594786	-999
0	10	60	-999	-999	0.00341941	-999	0.00594786	-999
0	10	80	-999	-999	0.00341941	-999	0.00594786	-999
0	10	85	-999	-999	0.00341941	-999	0.00594786	-999
0	10	89	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	0	-999	-999	0.00341941	-999	0.00594786	-999
0	30	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	30	10	-999	-999	0.00341941	-999	0.00594786	-999
0	30	15	-999	-999	0.00341941	-999	0.00594786	-999
0	30	20	-999	-999	0.00341941	-999	0.00594786	-999
0	30	25	-999	-999	0.00341941	-999	0.00594786	-999
0	30	30	-999	-999	0.00341941	-999	0.00594786	-999
0	30	35	-999	-999	0.00341941	-999	0.00594786	-999
0	30	40	-999	-999	0.00341941	-999	0.00594786	-999
0	30	60	-999	-999	0.00341941	-999	0.00594786	-999
0	30	80	-999	-999	0.00341941	-999	0.00594786	-999
0	30	85	-999	-999	0.00341941	-999	0.00594786	-999
0	30	89	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	0	-999	-999	0.00341941	-999	0.00594786	-999
0	50	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	50	10	-999	-999	0.00341941	-999	0.00594786	-999
0	50	15	-999	-999	0.00341941	-999	0.00594786	-999
0	50	20	-999	-999	0.00341941	-999	0.00594786	-999
0	50	25	-999	-999	0.00341941	-999	0.00594786	-999
0	50	30	-999	-999	0.00341941	-999	0.00594786	-999
0	50	35	-999	-999	0.00341941	-999	0.00594786	-999
0	50	40	-999	-999	0.00341941	-999	0.00594786	-999
0	50	60	-999	-999	0.00341941	-999	0.00594786	-999
0	50	80	-999	-999	0.00341941	-999	0.00594786	-999
0	50	85	-999	-999	0.00341941	-999	0.00594786	-999
0	50	89	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-89	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-85	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-80	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-60	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-40	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-35	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-30	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-25	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-20	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-15	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-10	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	-2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	0	-999	-999	0.00341941	-999	0.00594786	-999
0	100	2.5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	7.5	-999	-999	0.00341941	-999	0.00594786	-999
0	100	10	-999	-999	0.00341941	-999	0.00594786	-999
0	100	15	-999	-999	0.00341941	-999	0.00594786	-999
0	100	20	-999	-999	0.00341941	-999	0.00594786	-999
0	100	25	-999	-999	0.00341941	-999	0.00594786	-999
0	100	30	-999	-999	0.00341941	-999	0.00594786	-999
0	100	35	-999	-999	0.00341941	-999	0.00594786	-999
0	100	40	-999	-999	0.00341941	-999	0.00594786	-999
0	100	60	-999	-999	0.00341941	-999	0.00594786	-999
0	100	80	-999	-999	0.00341941	-999	0.00594786	-999
0	100	85	-999	-999	0.00341941	-999	0.00594786	-999
0	100	89	-999	-999	0.00341941	-999	0.00594786	-999
2	3	-89	-999	-999	0.005238	-999	0.00417177	-999
2	3	-85	-999	-999	0.005238	-999	0.00417177	-999
2	3	-80	-999	-999	0.005238	-999	0.00417177	-999
2	3	-60	-999	-999	0.005238	-999	0.00417177	-999
2	3	-40	-999	-999	0.005238	-999	0.00417177	-999
2	3	-35	-999	-999	0.005238	-999	0.00417177	-999
2	3	-30	-999	-999	0.005238	-999	0.00417177	-999
2	3	-25	-999	-999	0.005238	-999	0.00417177	-999
2	3	-20	-999	-999	0.005238	-999	0.00417177	-999
2	3	-15	-999	-999	0.005238	-999	0.00417177	-999
2	3	-10	-999	-999	0.005238	-999	0.00417177	-999
2	3	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	3	-5	-999	-999	0.005238	-999	0.00417177	-999
2	3	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	3	0	-999	-999	0.005238	-999	0.00417177	-999
2	3	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	3	5	-999	-999	0.005238	-999	0.00417177	-999
2	3	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	3	10	-999	-999	0.005238	-999	0.00417177	-999
2	3	15	-999	-999	0.005238	-999	0.00417177	-999
2	3	20	-999	-999	0.005238	-999	0.00417177	-999
2	3	25	-999	-999	0.005238	-999	0.00417177	-999
2	3	30	-999	-999	0.005238	-999	0.00417177	-999
2	3	35	-999	-999	0.005238	-999	0.00417177	-999
2	3	40	-999	-999	0.005238	-999	0.00417177	-999
2	3	60	-999	-999	0.005238	-999	0.00417177	-999
2	3	80	-999	-999	0.005238	-999	0.00417177	-999
2	3	85	-999	-999	0.005238	-999	0.00417177	-999
2	3	89	-999	-999	0.005238	-999	0.00417177	-999
2	5	-89	-999	-999	0.005238	-999	0.00417177	-999
2	5	-85	-999	-999	0.005238	-999	0.00417177	-999
2	5	-80	-999	-999	0.005238	-999	0.00417177	-999
2	5	-60	-999	-999	0.005238	-999	0.00417177	-999
2	5	-40	-999	-999	0.005238	-999	0.00417177	-999
2	5	-35	-999	-999	0.005238	-999	0.00417177	-999
2	5	-30	-999	-999	0.005238	-999	0.00417177	-999
2	5	-25	-999	-999	0.005238	-999	0.00417177	-999
2	5	-20	-999	-999	0.005238	-999	0.00417177	-999
2	5	-15	-999	-999	0.005238	-999	0.00417177	-999
2	5	-10	-999	-999	0.005238	-999	0.00417177	-999
2	5	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	5	-5	-999	-999	0.005238	-999	0.00417177	-999
2	5	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	5	0	-999	-999	0.005238	-999	0.00417177	-999
2	5	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	5	5	-999	-999	0.005238	-999	0.00417177	-999
2	5	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	5	10	-999	-999	0.005238	-999	0.00417177	-999
2	5	15	-999	-999	0.005238	-999	0.00417177	-999
2	5	20	-999	-999	0.005238	-999	0.00417177	-999
2	5	25	-999	-999	0.005238	-999	0.00417177	-999
2	5	30	-999	-999	0.005238	-999	0.00417177	-999
2	5	35	-999	-999	0.005238	-999	0.00417177	-999
2	5	40	-999	-999	0.005238	-999	0.00417177	-999
2	5	60	-999	-999	0.005238	-999	0.00417177	-999
2	5	80	-999	-999	0.005238	-999	0.00417177	-999
2	5	85	-999	-999	0.005238	-999	0.00417177	-999
2	5	89	-999	-999	0.005238	-999	0.00417177	-999
2	10	-89	-999	-999	0.005238	-999	0.00417177	-999
2	10	-85	-999	-999	0.005238	-999	0.00417177	-999
2	10	-80	-999	-999	0.005238	-999	0.00417177	-999
2	10	-60	-999	-999	0.005238	-999	0.00417177	-999
2	10	-40	-999	-999	0.005238	-999	0.00417177	-999
2	10	-35	-999	-999	0.005238	-999	0.00417177	-999
2	10	-30	-999	-999	0.005238	-999	0.00417177	-999
2	10	-25	-999	-999	0.005238	-999	0.00417177	-999
2	10	-20	-999	-999	0.005238	-999	0.00417177	-999
2	10	-15	-999	-999	0.005238	-999	0.00417177	-999
2	10	-10	-999	-999	0.005238	-999	0.00417177	-999
2	10	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	10	-5	-999	-999	0.005238	-999	0.00417177	-999
2	10	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	10	0	-999	-999	0.005238	-999	0.00417177	-999
2	10	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	10	5	-999	-999	0.005238	-999	0.00417177	-999
2	10	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	10	10	-999	-999	0.005238	-999	0.00417177	-999
2	10	15	-999	-999	0.005238	-999	0.00417177	-999
2	10	20	-999	-999	0.005238	-999	0.00417177	-999
2	10	25	-999	-999	0.005238	-999	0.00417177	-999
2	10	30	-999	-999	0.005238	-999	0.00417177	-999
2	10	35	-999	-999	0.005238	-999	0.00417177	-999
2	10	40	-999	-999	0.005238	-999	0.00417177	-999
2	10	60	-999	-999	0.005238	-999	0.00417177	-999
2	10	80	-999	-999	0.005238	-999	0.00417177	-999
2	10	85	-999	-999	0.005238	-999	0.00417177	-999
2	10	89	-999	-999	0.005238	-999	0.00417177	-999
2	30	-89	-999	-999	0.005238	-999	0.00417177	-999
2	30	-85	-999	-999	0.005238	-999	0.00417177	-999
2	30	-80	-999	-999	0.005238	-999	0.00417177	-999
2	30	-60	-999	-999	0.005238	-999	0.00417177	-999
2	30	-40	-999	-999	0.005238	-999	0.00417177	-999
2	30	-35	-999	-999	0.005238	-999	0.00417177	-999
2	30	-30	-999	-999	0.005238	-999	0.00417177	-999
2	30	-25	-999	-999	0.005238	-999	0.00417177	-999
2	30	-20	-999	-999	0.005238	-999	0.00417177	-999
2	30	-15	-999	-999	0.005238	-999	0.00417177	-999
2	30	-10	-999	-999	0.005238	-999	0.00417177	-999
2	30	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	30	-5	-999	-999	0.005238	-999	0.00417177	-999
2	30	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	30	0	-999	-999	0.005238	-999	0.00417177	-999
2	30	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	30	5	-999	-999	0.005238	-999	0.00417177	-999
2	30	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	30	10	-999	-999	0.005238	-999	0.00417177	-999
2	30	15	-999	-999	0.005238	-999	0.00417177	-999
2	30	20	-999	-999	0.005238	-999	0.00417177	-999
2	30	25	-999	-999	0.005238	-999	0.00417177	-999
2	30	30	-999	-999	0.005238	-999	0.00417177	-999
2	30	35	-999	-999	0.005238	-999	0.00417177	-999
2	30	40	-999	-999	0.005238	-999	0.00417177	-999
2	30	60	-999	-999	0.005238	-999	0.00417177	-999
2	30	80	-999	-999	0.005238	-999	0.00417177	-999
2	30	85	-999	-999	0.005238	-999	0.00417177	-999
2	30	89	-999	-999	0.005238	-999	0.00417177	-999
2	50	-89	-999	-999	0.005238	-999	0.00417177	-999
2	50	-85	-999	-999	0.005238	-999	0.00417177	-999
2	50	-80	-999	-999	0.005238	-999	0.00417177	-999
2	50	-60	-999	-999	0.005238	-999	0.00417177	-999
2	50	-40	-999	-999	0.005238	-999	0.00417177	-999
2	50	-35	-999	-999	0.005238	-999	0.00417177	-999
2	50	-30	-999	-999	0.005238	-999	0.00417177	-999
2	50	-25	-999	-999	0.005238	-999	0.00417177	-999
2	50	-20	-999	-999	0.005238	-999	0.00417177	-999
2	50	-15	-999	-999	0.005238	-999	0.00417177	-999
2	50	-10	-999	-999	0.005238	-999	0.00417177	-999
2	50	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	50	-5	-999	-999	0.005238	-999	0.00417177	-999
2	50	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	50	0	-999	-999	0.005238	-999	0.00417177	-999
2	50	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	50	5	-999	-999	0.005238	-999	0.00417177	-999
2	50	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	50	10	-999	-999	0.005238	-999	0.00417177	-999
2	50	15	-999	-999	0.005238	-999	0.00417177	-999
2	50	20	-999	-999	0.005238	-999	0.00417177	-999
2	50	25	-999	-999	0.005238	-999	0.00417177	-999
2	50	30	-999	-999	0.005238	-999	0.00417177	-999
2	50	35	-999	-999	0.005238	-999	0.00417177	-999
2	50	40	-999	-999	0.005238	-999	0.00417177	-999
2	50	60	-999	-999	0.005238	-999	0.00417177	-999
2	50	80	-999	-999	0.005238	-999	0.00417177	-999
2	50	85	-999	-999	0.005238	-999	0.00417177	-999
2	50	89	-999	-999	0.005238	-999	0.00417177	-999
2	100	-89	-999	-999	0.005238	-999	0.00417177	-999
2	100	-85	-999	-999	0.005238	-999	0.00417177	-999
2	100	-80	-999	-999	0.005238	-999	0.00417177	-999
2	100	-60	-999	-999	0.005238	-999	0.00417177	-999
2	100	-40	-999	-999	0.005238	-999	0.00417177	-999
2	100	-35	-999	-999	0.005238	-999	0.00417177	-999
2	100	-30	-999	-999	0.005238	-999	0.00417177	-999
2	100	-25	-999	-999	0.005238	-999	0.00417177	-999
2	100	-20	-999	-999	0.005238	-999	0.00417177	-999
2	100	-15	-999	-999	0.005238	-999	0.00417177	-999
2	100	-10	-999	-999	0.005238	-999	0.00417177	-999
2	100	-7.5	-999	-999	0.005238	-999	0.00417177	-999
2	100	-5	-999	-999	0.005238	-999	0.00417177	-999
2	100	-2.5	-999	-999	0.005238	-999	0.00417177	-999
2	100	0	-999	-999	0.005238	-999	0.00417177	-999
2	100	2.5	-999	-999	0.005238	-999	0.00417177	-999
2	100	5	-999	-999	0.005238	-999	0.00417177	-999
2	100	7.5	-999	-999	0.005238	-999	0.00417177	-999
2	100	10	-999	-999	0.005238	-999	0.00417177	-999
2	100	15	-999	-999	0.005238	-999	0.00417177	-999
2	100	20	-999	-999	0.005238	-999	0.00417177	-999
2	100	25	-999	-999	0.005238	-999	0.00417177	-999
2	100	30	-999	-999	0.005238	-999	0.00417177	-999
2	100	35	-999	-999	0.005238	-999	0.00417177	-999
2	100	40	-999	-999	0.005238	-999	0.00417177	-999
2	100	60	-999	-999	0.005238	-999	0.00417177	-999
2	100	80	-999	-999	0.005238	-999	0.00417177	-999
2	100	85	-999	-999	0.005238	-999	0.00417177	-999
2	100	89	-999	-999	0.005238	-999	0.00417177	-999
4	3	-89	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-85	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-80	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-60	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-40	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-35	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-30	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-25	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-20	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-15	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-10	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	-2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	0	-999	-999	0.00630314	-999	0.00308991	-999
4	3	2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	3	10	-999	-999	0.00630314	-999	0.00308991	-999
4	3	15	-999	-999	0.00630314	-999	0.00308991	-999
4	3	20	-999	-999	0.00630314	-999	0.00308991	-999
4	3	25	-999	-999	0.00630314	-999	0.00308991	-999
4	3	30	-999	-999	0.00630314	-999	0.00308991	-999
4	3	35	-999	-999	0.00630314	-999	0.00308991	-999
4	3	40	-999	-999	0.00630314	-999	0.00308991	-999
4	3	60	-999	-999	0.00630314	-999	0.00308991	-999
4	3	80	-999	-999	0.00630314	-999	0.00308991	-999
4	3	85	-999	-999	0.00630314	-999	0.00308991	-999
4	3	89	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-89	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-85	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-80	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-60	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-40	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-35	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-30	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-25	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-20	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-15	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-10	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	-2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	0	-999	-999	0.00630314	-999	0.00308991	-999
4	5	2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	5	10	-999	-999	0.00630314	-999	0.00308991	-999
4	5	15	-999	-999	0.00630314	-999	0.00308991	-999
4	5	20	-999	-999	0.00630314	-999	0.00308991	-999
4	5	25	-999	-999	0.00630314	-999	0.00308991	-999
4	5	30	-999	-999	0.00630314	-999	0.00308991	-999
4	5	35	-999	-999	0.00630314	-999	0.00308991	-999
4	5	40	-999	-999	0.00630314	-999	0.00308991	-999
4	5	60	-999	-999	0.00630314	-999	0.00308991	-999
4	5	80	-999	-999	0.00630314	-999	0.00308991	-999
4	5	85	-999	-999	0.00630314	-999	0.00308991	-999
4	5	89	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-89	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-85	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-80	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-60	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-40	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-35	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-30	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-25	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-20	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-15	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-10	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	-2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	0	-999	-999	0.00630314	-999	0.00308991	-999
4	10	2.5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	7.5	-999	-999	0.00630314	-999	0.00308991	-999
4	10	10	-999	-999	0.00630314	-999	0.00308991	-999
4	10	15	-999	-999	0.00630314	-999	0.00308991	-999
4	10	20	-999	-999	0.00630314	-999	0.00308991	-999
4	10	25	-999	-999	0.00630314	-999	0.00308991	-999
4	10	30	-999	-999	0.00630314	-999	0.00308991	-999
4	10	35	-999	-999	0.00630314	-999	0.00308991	-999
4	10	40	-999	-999	0.00630314	-999	0.00308991	-999
4	10	60	-999	-999	0.00630314	-999	0.00308991	-999
4	10	80	-999	-999	0.00630314	-999	0.00308991	-999
4	10	85	-999	-999	0.00630314	-999	0.00308991	-999
4	10	89	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-89	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-85	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-80	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-60	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-40	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-35	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-30	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-25	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-20	-999	-999	0.00630314	-999	0.00308991	-999
4	30	-15	-999	-999	0.00630314	-999	0.00308991	-999
